Local time,Open,High,Low,Close,Volume
11.07.2020 13:37:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:38:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:39:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:40:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:41:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:42:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:43:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:44:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:45:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:46:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:47:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:48:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:49:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:50:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:51:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:52:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:53:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:54:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:55:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:56:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:57:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:58:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 13:59:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:00:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:01:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:02:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:03:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:04:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:05:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:06:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:07:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:08:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:09:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:10:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:11:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:12:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:13:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:14:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:15:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:16:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:17:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:18:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:19:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:20:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:21:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:22:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:23:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:24:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:25:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:26:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:27:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:28:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:29:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:30:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:31:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:32:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:33:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:34:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:35:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:36:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:37:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:38:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:39:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:40:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:41:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:42:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:43:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:44:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:45:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:46:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:47:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:48:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:49:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:50:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:51:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:52:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:53:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:54:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:55:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:56:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:57:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:58:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 14:59:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:00:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:01:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:02:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:03:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:04:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:05:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:06:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:07:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:08:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:09:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:10:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:11:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:12:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:13:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:14:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:15:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:16:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:17:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:18:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:19:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:20:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:21:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:22:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:23:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:24:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:25:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:26:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:27:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:28:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:29:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:30:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:31:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:32:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:33:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:34:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:35:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:36:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:37:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:38:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:39:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:40:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:41:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:42:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:43:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:44:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:45:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:46:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:47:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:48:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:49:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:50:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:51:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:52:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:53:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:54:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:55:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:56:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:57:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:58:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 15:59:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:00:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:01:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:02:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:03:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:04:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:05:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:06:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:07:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:08:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:09:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:10:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:11:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:12:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:13:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:14:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:15:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:16:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:17:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:18:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:19:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:20:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:21:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:22:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:23:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:24:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:25:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:26:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:27:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:28:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:29:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:30:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:31:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:32:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:33:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:34:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:35:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:36:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:37:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:38:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:39:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:40:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:41:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:42:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:43:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:44:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:45:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:46:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:47:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:48:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:49:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:50:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:51:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:52:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:53:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:54:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:55:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:56:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:57:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:58:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 16:59:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:00:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:01:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:02:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:03:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:04:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:05:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:06:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:07:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:08:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:09:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:10:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:11:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:12:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:13:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:14:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:15:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:16:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:17:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:18:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:19:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:20:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:21:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:22:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:23:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:24:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:25:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:26:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:27:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:28:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:29:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:30:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:31:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:32:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:33:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:34:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:35:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:36:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:37:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:38:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:39:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:40:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:41:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:42:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:43:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:44:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:45:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:46:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:47:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:48:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:49:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:50:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:51:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:52:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:53:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:54:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:55:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:56:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:57:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:58:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 17:59:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:00:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:01:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:02:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:03:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:04:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:05:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:06:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:07:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:08:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:09:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:10:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:11:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:12:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:13:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:14:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:15:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:16:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:17:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:18:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:19:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:20:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:21:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:22:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:23:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:24:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:25:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:26:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:27:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:28:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:29:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:30:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:31:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:32:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:33:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:34:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:35:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:36:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:37:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:38:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:39:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:40:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:41:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:42:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:43:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:44:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:45:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:46:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:47:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:48:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:49:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:50:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:51:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:52:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:53:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:54:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:55:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:56:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:57:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:58:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 18:59:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:00:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:01:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:02:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:03:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:04:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:05:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:06:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:07:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:08:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:09:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:10:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:11:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:12:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:13:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:14:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:15:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:16:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:17:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:18:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:19:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:20:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:21:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:22:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:23:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:24:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:25:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:26:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:27:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:28:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:29:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:30:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:31:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:32:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:33:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:34:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:35:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:36:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:37:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:38:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:39:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:40:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:41:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:42:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:43:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:44:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:45:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:46:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:47:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:48:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:49:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:50:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:51:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:52:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:53:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:54:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:55:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:56:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:57:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:58:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 19:59:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 20:00:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 20:01:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 20:02:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 20:03:00.000 GMT-0300,9176,9176,9176,9176,0
11.07.2020 20:04:00.000 GMT-0300,9176,9176,9176,9176,0
