,y+1
23151,0.606
23152,0.36
23153,0.358
23154,0.36
23155,0.358
23156,0.358
23157,0.358
23158,0.35600000000000004
23159,0.35600000000000004
23160,0.358
23161,0.358
23162,0.358
23163,0.358
23164,0.36
23165,0.36
23166,0.36200000000000004
23167,0.364
23168,0.47
23169,0.47200000000000003
23170,0.466
23171,0.46399999999999997
23172,0.462
23173,0.552
23174,0.544
23175,0.54
23176,0.5379999999999999
23177,0.5379999999999999
23178,0.536
23179,0.536
23180,0.532
23181,0.5820000000000001
23182,0.608
23183,0.604
23184,0.534
23185,0.51
23186,0.508
23187,0.508
23188,0.508
23189,0.508
23190,0.47200000000000003
23191,0.43200000000000005
23192,0.43200000000000005
23193,0.436
23194,0.43799999999999994
23195,0.44
23196,0.436
23197,0.436
23198,0.434
23199,0.43
23200,0.43
23201,0.358
23202,0.358
23203,0.35600000000000004
23204,0.354
23205,0.35200000000000004
23206,0.35
23207,0.354
23208,0.354
23209,0.36200000000000004
23210,0.46799999999999997
23211,0.474
23212,0.466
23213,0.46399999999999997
23214,0.462
23215,0.46
23216,0.45799999999999996
23217,0.44799999999999995
23218,0.452
23219,0.456
23220,0.45799999999999996
23221,0.506
23222,0.53
23223,0.532
23224,0.536
23225,0.536
23226,0.46
23227,0.446
23228,0.44
23229,0.43799999999999994
23230,0.40399999999999997
23231,0.368
23232,0.368
23233,0.36200000000000004
23234,0.36200000000000004
23235,0.36
23236,0.358
23237,0.358
23238,0.364
23239,0.368
23240,0.366
23241,0.364
23242,0.366
23243,0.36200000000000004
23244,0.364
23245,0.368
23246,0.366
23247,0.36200000000000004
23248,0.36
23249,0.36200000000000004
23250,0.36
23251,0.358
23252,0.474
23253,0.46799999999999997
23254,0.47200000000000003
23255,0.47
23256,0.46799999999999997
23257,0.46799999999999997
23258,0.466
23259,0.462
23260,0.45799999999999996
23261,0.456
23262,0.522
23263,0.534
23264,0.534
23265,0.532
23266,0.534
23267,0.53
23268,0.466
23269,0.44
23270,0.434
23271,0.382
23272,0.36200000000000004
23273,0.358
23274,0.364
23275,0.364
23276,0.366
23277,0.36200000000000004
23278,0.36
23279,0.36200000000000004
23280,0.36200000000000004
23281,0.36
23282,0.36
23283,0.36
23284,0.36
23285,0.36200000000000004
23286,0.364
23287,0.364
23288,0.368
23289,0.366
23290,0.366
23291,0.364
23292,0.36200000000000004
23293,0.38
23294,0.47
23295,0.466
23296,0.46399999999999997
23297,0.462
23298,0.46
23299,0.46
23300,0.45799999999999996
23301,0.45799999999999996
23302,0.534
23303,0.534
23304,0.534
23305,0.53
23306,0.53
23307,0.528
23308,0.528
23309,0.528
23310,0.45799999999999996
23311,0.382
23312,0.368
23313,0.368
23314,0.364
23315,0.36200000000000004
23316,0.36200000000000004
23317,0.36200000000000004
23318,0.36
23319,0.44
23320,0.446
23321,0.444
23322,0.444
23323,0.446
23324,0.444
23325,0.442
23326,0.44
23327,0.44
23328,0.44
23329,0.442
23330,0.442
23331,0.43799999999999994
23332,0.442
23333,0.43799999999999994
23334,0.43799999999999994
23335,0.466
23336,0.5479999999999999
23337,0.546
23338,0.55
23339,0.546
23340,0.544
23341,0.542
23342,0.61
23343,0.614
23344,0.612
23345,0.614
23346,0.61
23347,0.5379999999999999
23348,0.5379999999999999
23349,0.536
23350,0.54
23351,0.47600000000000003
23352,0.37799999999999995
23353,0.374
23354,0.37200000000000005
23355,0.37200000000000005
23356,0.374
23357,0.376
23358,0.376
23359,0.376
23360,0.376
23361,0.374
23362,0.374
23363,0.37200000000000005
23364,0.37200000000000005
23365,0.37799999999999995
23366,0.386
23367,0.38799999999999996
23368,0.386
23369,0.384
23370,0.386
23371,0.382
23372,0.374
23373,0.376
23374,0.376
23375,0.37200000000000005
23376,0.37
23377,0.396
23378,0.484
23379,0.48
23380,0.47600000000000003
23381,0.478
23382,0.522
23383,0.5479999999999999
23384,0.5479999999999999
23385,0.5479999999999999
23386,0.546
23387,0.544
23388,0.546
23389,0.546
23390,0.544
23391,0.502
23392,0.47200000000000003
23393,0.456
23394,0.37799999999999995
23395,0.38
23396,0.376
23397,0.38
23398,0.38
23399,0.37799999999999995
23400,0.376
23401,0.376
23402,0.37799999999999995
23403,0.37799999999999995
23404,0.376
23405,0.376
23406,0.37799999999999995
23407,0.37799999999999995
23408,0.37799999999999995
23409,0.38
23410,0.37799999999999995
23411,0.376
23412,0.38
23413,0.38
23414,0.37799999999999995
23415,0.38
23416,0.38
23417,0.384
23418,0.384
23419,0.382
23420,0.494
23421,0.486
23422,0.484
23423,0.5720000000000001
23424,0.5579999999999999
23425,0.56
23426,0.556
23427,0.556
23428,0.5479999999999999
23429,0.5379999999999999
23430,0.536
23431,0.498
23432,0.46399999999999997
23433,0.462
23434,0.46
23435,0.442
23436,0.37
23437,0.368
23438,0.37
23439,0.37
23440,0.368
23441,0.368
23442,0.366
23443,0.37200000000000005
23444,0.37
23445,0.37
23446,0.37200000000000005
23447,0.374
23448,0.37200000000000005
23449,0.37200000000000005
23450,0.37
23451,0.37200000000000005
23452,0.37200000000000005
23453,0.374
23454,0.374
23455,0.37200000000000005
23456,0.37200000000000005
23457,0.37
23458,0.37200000000000005
23459,0.37200000000000005
23460,0.376
23461,0.37799999999999995
23462,0.46799999999999997
23463,0.552
23464,0.556
23465,0.5539999999999999
23466,0.65
23467,0.63
23468,0.626
23469,0.624
23470,0.622
23471,0.602
23472,0.5539999999999999
23473,0.552
23474,0.55
23475,0.5479999999999999
23476,0.546
23477,0.53
23478,0.45
23479,0.44799999999999995
23480,0.45
23481,0.45
23482,0.45
23483,0.45399999999999996
23484,0.452
23485,0.45
23486,0.452
23487,0.452
23488,0.452
23489,0.44799999999999995
23490,0.44799999999999995
23491,0.44799999999999995
23492,0.44799999999999995
23493,0.39399999999999996
23494,0.37799999999999995
23495,0.37799999999999995
23496,0.37799999999999995
23497,0.37799999999999995
23498,0.37799999999999995
23499,0.376
23500,0.374
23501,0.374
23502,0.374
23503,0.4
23504,0.532
23505,0.564
23506,0.56
23507,0.5579999999999999
23508,0.556
23509,0.552
23510,0.55
23511,0.5479999999999999
23512,0.484
23513,0.47200000000000003
23514,0.47200000000000003
23515,0.47200000000000003
23516,0.474
23517,0.47600000000000003
23518,0.474
23519,0.44
23520,0.374
23521,0.374
23522,0.37200000000000005
23523,0.37200000000000005
23524,0.374
23525,0.374
23526,0.374
23527,0.376
23528,0.376
23529,0.37799999999999995
23530,0.376
23531,0.376
23532,0.376
23533,0.374
23534,0.37200000000000005
23535,0.37
23536,0.374
23537,0.37799999999999995
23538,0.376
23539,0.376
23540,0.376
23541,0.376
23542,0.376
23543,0.376
23544,0.41200000000000003
23545,0.452
23546,0.506
23547,0.562
23548,0.556
23549,0.5539999999999999
23550,0.55
23551,0.546
23552,0.532
23553,0.474
23554,0.47
23555,0.47
23556,0.47600000000000003
23557,0.48
23558,0.478
23559,0.478
23560,0.47600000000000003
23561,0.45799999999999996
23562,0.382
23563,0.382
23564,0.382
23565,0.382
23566,0.382
23567,0.382
23568,0.382
23569,0.382
23570,0.384
23571,0.384
23572,0.386
23573,0.386
23574,0.384
23575,0.384
23576,0.384
23577,0.384
23578,0.382
23579,0.382
23580,0.382
23581,0.386
23582,0.386
23583,0.39
23584,0.386
23585,0.41200000000000003
23586,0.45799999999999996
23587,0.46
23588,0.48200000000000004
23589,0.568
23590,0.564
23591,0.562
23592,0.562
23593,0.5379999999999999
23594,0.488
23595,0.488
23596,0.484
23597,0.48200000000000004
23598,0.48
23599,0.478
23600,0.478
23601,0.48
23602,0.48200000000000004
23603,0.46399999999999997
23604,0.38799999999999996
23605,0.38799999999999996
23606,0.386
23607,0.384
23608,0.384
23609,0.384
23610,0.384
23611,0.384
23612,0.384
23613,0.408
23614,0.46799999999999997
23615,0.47
23616,0.466
23617,0.466
23618,0.46799999999999997
23619,0.46799999999999997
23620,0.47
23621,0.46799999999999997
23622,0.47
23623,0.47
23624,0.46799999999999997
23625,0.46799999999999997
23626,0.46799999999999997
23627,0.556
23628,0.5379999999999999
23629,0.5379999999999999
23630,0.5379999999999999
23631,0.644
23632,0.644
23633,0.638
23634,0.622
23635,0.562
23636,0.56
23637,0.5579999999999999
23638,0.556
23639,0.5539999999999999
23640,0.55
23641,0.48200000000000004
23642,0.48
23643,0.48
23644,0.478
23645,0.478
23646,0.384
23647,0.382
23648,0.37799999999999995
23649,0.37799999999999995
23650,0.38
23651,0.38
23652,0.38
23653,0.382
23654,0.382
23655,0.384
23656,0.38799999999999996
23657,0.39
23658,0.38799999999999996
23659,0.38799999999999996
23660,0.38799999999999996
23661,0.386
23662,0.384
23663,0.386
23664,0.386
23665,0.384
23666,0.384
23667,0.384
23668,0.44
23669,0.45399999999999996
23670,0.456
23671,0.456
23672,0.456
23673,0.5
23674,0.5660000000000001
23675,0.562
23676,0.512
23677,0.488
23678,0.49
23679,0.488
23680,0.484
23681,0.484
23682,0.48200000000000004
23683,0.484
23684,0.48200000000000004
23685,0.478
23686,0.478
23687,0.474
23688,0.41200000000000003
23689,0.374
23690,0.376
23691,0.376
23692,0.37799999999999995
23693,0.37799999999999995
23694,0.37799999999999995
23695,0.38
23696,0.382
23697,0.382
23698,0.38
23699,0.38
23700,0.38
23701,0.57
23702,1.534
23703,1.5219999999999998
23704,1.486
23705,1.472
23706,1.464
23707,1.4580000000000002
23708,1.4580000000000002
23709,1.474
23710,1.518
23711,1.54
23712,1.538
23713,1.5419999999999998
23714,1.54
23715,1.55
23716,1.636
23717,1.632
23718,1.5819999999999999
23719,1.548
23720,1.556
23721,1.548
23722,1.558
23723,1.574
23724,1.5719999999999998
23725,1.568
23726,1.574
23727,1.578
23728,1.564
23729,1.5619999999999998
23730,1.5119999999999998
23731,1.464
23732,1.456
23733,1.454
23734,1.452
23735,1.4480000000000002
23736,1.452
23737,1.4480000000000002
23738,1.444
23739,1.44
23740,1.4380000000000002
23741,1.4380000000000002
23742,1.442
23743,1.454
23744,1.46
23745,1.4580000000000002
23746,1.4480000000000002
23747,1.45
23748,1.446
23749,1.3159999999999998
23750,0.37200000000000005
23751,0.37
23752,0.37
23753,0.456
23754,0.444
23755,0.442
23756,0.444
23757,0.444
23758,0.5539999999999999
23759,0.5479999999999999
23760,0.536
23761,0.474
23762,0.47200000000000003
23763,0.544
23764,0.5579999999999999
23765,0.5539999999999999
23766,0.5539999999999999
23767,0.5539999999999999
23768,0.5539999999999999
23769,0.552
23770,0.55
23771,0.546
23772,0.51
23773,0.456
23774,0.456
23775,0.456
23776,0.46
23777,0.45799999999999996
23778,0.45399999999999996
23779,0.45399999999999996
23780,0.45399999999999996
23781,0.452
23782,0.45399999999999996
23783,0.452
23784,0.45399999999999996
23785,0.45799999999999996
23786,0.46
23787,0.45399999999999996
23788,0.452
23789,0.44799999999999995
23790,0.386
23791,0.38
23792,0.384
23793,0.384
23794,0.386
23795,0.424
23796,0.462
23797,0.46
23798,0.46
23799,0.466
23800,0.516
23801,0.5760000000000001
23802,0.5720000000000001
23803,0.532
23804,0.49200000000000005
23805,0.488
23806,0.484
23807,0.48200000000000004
23808,0.478
23809,0.48
23810,0.48
23811,0.478
23812,0.478
23813,0.47600000000000003
23814,0.47600000000000003
23815,0.39799999999999996
23816,0.38
23817,0.384
23818,0.382
23819,0.382
23820,0.382
23821,0.382
23822,0.382
23823,0.384
23824,0.384
23825,0.384
23826,0.382
23827,0.38
23828,0.38
23829,0.37799999999999995
23830,0.374
23831,0.37799999999999995
23832,0.37799999999999995
23833,0.38
23834,0.38
23835,0.37799999999999995
23836,0.376
23837,0.374
23838,0.38799999999999996
23839,0.452
23840,0.44799999999999995
23841,0.45399999999999996
23842,0.456
23843,0.5660000000000001
23844,0.5660000000000001
23845,0.56
23846,0.556
23847,0.49
23848,0.48200000000000004
23849,0.484
23850,0.484
23851,0.48200000000000004
23852,0.478
23853,0.47600000000000003
23854,0.474
23855,0.47
23856,0.46799999999999997
23857,0.45799999999999996
23858,0.37200000000000005
23859,0.37
23860,0.368
23861,0.374
23862,0.374
23863,0.374
23864,0.37
23865,0.37
23866,0.374
23867,0.374
23868,0.374
23869,0.37
23870,0.364
23871,0.368
23872,0.37200000000000005
23873,0.37200000000000005
23874,0.374
23875,0.37
23876,0.366
23877,0.37200000000000005
23878,0.376
23879,0.374
23880,0.374
23881,0.418
23882,0.44
23883,0.442
23884,0.444
23885,0.562
23886,0.5479999999999999
23887,0.54
23888,0.534
23889,0.532
23890,0.47
23891,0.46799999999999997
23892,0.46799999999999997
23893,0.462
23894,0.46
23895,0.46399999999999997
23896,0.46399999999999997
23897,0.46399999999999997
23898,0.462
23899,0.456
23900,0.4
23901,0.366
23902,0.364
23903,0.36200000000000004
23904,0.36
23905,0.36
23906,0.364
23907,0.37
23908,0.368
23909,0.368
23910,0.364
23911,0.364
23912,0.39399999999999996
23913,0.45399999999999996
23914,0.456
23915,0.45
23916,0.442
23917,0.442
23918,0.44799999999999995
23919,0.44799999999999995
23920,0.446
23921,0.446
23922,0.446
23923,0.536
23924,0.528
23925,0.522
23926,0.514
23927,0.59
23928,0.612
23929,0.606
23930,0.6
23931,0.5820000000000001
23932,0.53
23933,0.536
23934,0.53
23935,0.534
23936,0.534
23937,0.536
23938,0.5379999999999999
23939,0.52
23940,0.46399999999999997
23941,0.46
23942,0.45799999999999996
23943,0.376
23944,0.364
23945,0.366
23946,0.368
23947,0.368
23948,0.37
23949,0.37
23950,0.37
23951,0.368
23952,0.37
23953,0.37
23954,0.366
23955,0.366
23956,0.366
23957,0.366
23958,0.366
23959,0.366
23960,0.366
23961,0.36200000000000004
23962,0.368
23963,0.374
23964,0.45
23965,0.446
23966,0.44799999999999995
23967,0.444
23968,0.44
23969,0.48200000000000004
23970,0.546
23971,0.54
23972,0.512
23973,0.46799999999999997
23974,0.46399999999999997
23975,0.46399999999999997
23976,0.462
23977,0.46399999999999997
23978,0.47
23979,0.46799999999999997
23980,0.46399999999999997
23981,0.462
23982,0.462
23983,0.46
23984,0.45799999999999996
23985,0.402
23986,0.36200000000000004
23987,0.36
23988,0.36200000000000004
23989,0.36200000000000004
23990,0.364
23991,0.364
23992,0.366
23993,0.368
23994,0.368
23995,0.368
23996,0.37
23997,0.366
23998,0.368
23999,0.368
24000,0.37
24001,0.368
24002,0.366
24003,0.364
24004,0.44
24005,0.43799999999999994
24006,0.43799999999999994
24007,0.442
24008,0.446
24009,0.444
24010,0.44
24011,0.46399999999999997
24012,0.508
24013,0.466
24014,0.46399999999999997
24015,0.466
24016,0.462
24017,0.462
24018,0.462
24019,0.46
24020,0.45799999999999996
24021,0.456
24022,0.456
24023,0.46
24024,0.45799999999999996
24025,0.45799999999999996
24026,0.46
24027,0.408
24028,0.364
24029,0.36200000000000004
24030,0.36
24031,0.358
24032,0.358
24033,0.36
24034,0.36
24035,0.358
24036,0.358
24037,0.36
24038,0.364
24039,0.364
24040,0.364
24041,0.364
24042,0.36
24043,0.358
24044,0.43200000000000005
24045,0.436
24046,0.436
24047,0.428
24048,0.426
24049,0.428
24050,0.428
24051,0.424
24052,0.402
24053,0.42200000000000004
24054,0.47600000000000003
24055,0.47200000000000003
24056,0.46799999999999997
24057,0.47
24058,0.466
24059,0.466
24060,0.46399999999999997
24061,0.49200000000000005
24062,0.546
24063,0.542
24064,0.54
24065,0.5379999999999999
24066,0.536
24067,0.542
24068,0.546
24069,0.46
24070,0.452
24071,0.452
24072,0.45
24073,0.44799999999999995
24074,0.44799999999999995
24075,0.45
24076,0.44
24077,0.44
24078,0.43799999999999994
24079,0.43799999999999994
24080,0.43799999999999994
24081,0.43799999999999994
24082,0.44
24083,0.444
24084,0.5
24085,0.514
24086,0.512
24087,0.514
24088,0.502
24089,0.434
24090,0.436
24091,0.434
24092,0.43
24093,0.36
24094,0.366
24095,0.462
24096,0.47200000000000003
24097,0.47
24098,0.474
24099,0.47200000000000003
24100,0.46799999999999997
24101,0.46399999999999997
24102,0.46399999999999997
24103,0.46399999999999997
24104,0.462
24105,0.46
24106,0.462
24107,0.46
24108,0.46
24109,0.45799999999999996
24110,0.45399999999999996
24111,0.36200000000000004
24112,0.36200000000000004
24113,0.36
24114,0.358
24115,0.366
24116,0.368
24117,0.366
24118,0.368
24119,0.37
24120,0.368
24121,0.366
24122,0.368
24123,0.37
24124,0.41200000000000003
24125,0.44799999999999995
24126,0.45
24127,0.45
24128,0.45
24129,0.444
24130,0.444
24131,0.442
24132,0.446
24133,0.376
24134,0.37799999999999995
24135,0.37799999999999995
24136,0.376
24137,0.47600000000000003
24138,0.488
24139,0.48
24140,0.474
24141,0.47600000000000003
24142,0.478
24143,0.48
24144,0.47600000000000003
24145,0.46799999999999997
24146,0.466
24147,0.46799999999999997
24148,0.46399999999999997
24149,0.466
24150,0.466
24151,0.46799999999999997
24152,0.45
24153,0.374
24154,0.376
24155,0.374
24156,0.374
24157,0.37799999999999995
24158,0.38
24159,0.38
24160,0.37799999999999995
24161,0.374
24162,0.374
24163,0.376
24164,0.434
24165,0.45
24166,0.44799999999999995
24167,0.44799999999999995
24168,0.44799999999999995
24169,0.446
24170,0.444
24171,0.44
24172,0.43200000000000005
24173,0.376
24174,0.376
24175,0.376
24176,0.374
24177,0.374
24178,0.374
24179,0.494
24180,0.48200000000000004
24181,0.478
24182,0.47600000000000003
24183,0.46799999999999997
24184,0.46799999999999997
24185,0.466
24186,0.466
24187,0.46799999999999997
24188,0.47200000000000003
24189,0.47
24190,0.47200000000000003
24191,0.47
24192,0.47
24193,0.46799999999999997
24194,0.42200000000000004
24195,0.374
24196,0.374
24197,0.37200000000000005
24198,0.368
24199,0.368
24200,0.368
24201,0.368
24202,0.37
24203,0.374
24204,0.40399999999999997
24205,0.45
24206,0.45
24207,0.44799999999999995
24208,0.44799999999999995
24209,0.45
24210,0.47200000000000003
24211,0.52
24212,0.522
24213,0.47200000000000003
24214,0.44799999999999995
24215,0.45
24216,0.45
24217,0.45399999999999996
24218,0.45799999999999996
24219,0.45799999999999996
24220,0.508
24221,0.5660000000000001
24222,0.56
24223,0.552
24224,0.552
24225,0.55
24226,0.546
24227,0.542
24228,0.542
24229,0.542
24230,0.542
24231,0.5379999999999999
24232,0.54
24233,0.544
24234,0.544
24235,0.5379999999999999
24236,0.47
24237,0.442
24238,0.374
24239,0.374
24240,0.37200000000000005
24241,0.374
24242,0.37200000000000005
24243,0.37200000000000005
24244,0.37200000000000005
24245,0.46
24246,0.446
24247,0.444
24248,0.446
24249,0.444
24250,0.44
24251,0.436
24252,0.434
24253,0.402
24254,0.37
24255,0.37200000000000005
24256,0.374
24257,0.37200000000000005
24258,0.374
24259,0.376
24260,0.37
24261,0.37
24262,0.444
24263,0.478
24264,0.474
24265,0.47600000000000003
24266,0.474
24267,0.47600000000000003
24268,0.47600000000000003
24269,0.47200000000000003
24270,0.47200000000000003
24271,0.46799999999999997
24272,0.46799999999999997
24273,0.466
24274,0.46799999999999997
24275,0.466
24276,0.47200000000000003
24277,0.478
24278,0.39
24279,0.38799999999999996
24280,0.382
24281,0.37200000000000005
24282,0.374
24283,0.37200000000000005
24284,0.376
24285,0.47
24286,0.45399999999999996
24287,0.45799999999999996
24288,0.45799999999999996
24289,0.45799999999999996
24290,0.45799999999999996
24291,0.456
24292,0.456
24293,0.418
24294,0.39
24295,0.392
24296,0.39399999999999996
24297,0.39399999999999996
24298,0.39399999999999996
24299,0.4
24300,0.39799999999999996
24301,0.39
24302,0.39
24303,0.38799999999999996
24304,0.45799999999999996
24305,0.502
24306,0.494
24307,0.494
24308,0.5
24309,0.498
24310,0.494
24311,0.49200000000000005
24312,0.486
24313,0.488
24314,0.486
24315,0.484
24316,0.48200000000000004
24317,0.47600000000000003
24318,0.47600000000000003
24319,0.47600000000000003
24320,0.384
24321,0.382
24322,0.384
24323,0.38799999999999996
24324,0.386
24325,0.47200000000000003
24326,0.466
24327,0.46799999999999997
24328,0.466
24329,0.46399999999999997
24330,0.466
24331,0.462
24332,0.456
24333,0.41200000000000003
24334,0.37799999999999995
24335,0.37
24336,0.37200000000000005
24337,0.37799999999999995
24338,0.442
24339,1.514
24340,1.5119999999999998
24341,1.5
24342,1.486
24343,1.4880000000000002
24344,1.482
24345,1.476
24346,1.5859999999999999
24347,1.59
24348,1.59
24349,1.5819999999999999
24350,1.556
24351,1.56
24352,1.5619999999999998
24353,1.564
24354,1.55
24355,1.554
24356,1.556
24357,1.546
24358,1.538
24359,1.57
24360,1.6280000000000001
24361,1.604
24362,1.526
24363,1.528
24364,1.568
24365,1.598
24366,1.6
24367,1.6059999999999999
24368,1.604
24369,1.6019999999999999
24370,1.598
24371,1.598
24372,1.598
24373,1.554
24374,1.546
24375,1.5419999999999998
24376,1.5319999999999998
24377,1.52
24378,1.524
24379,1.754
24380,1.652
24381,1.806
24382,1.834
24383,1.828
24384,1.83
24385,1.81
24386,1.578
24387,1.5019999999999998
24388,1.5819999999999999
24389,1.494
24390,1.486
24391,1.138
24392,0.39799999999999996
24393,0.39799999999999996
24394,0.396
24395,0.392
24396,0.39399999999999996
24397,0.39399999999999996
24398,0.39799999999999996
24399,0.396
24400,0.396
24401,0.396
24402,0.8640000000000001
24403,1.47
24404,1.452
24405,1.476
24406,1.474
24407,1.47
24408,1.466
24409,1.466
24410,1.462
24411,1.462
24412,1.4680000000000002
24413,1.3980000000000001
24414,1.402
24415,1.4
24416,1.4040000000000001
24417,1.3980000000000001
24418,1.386
24419,1.3940000000000001
24420,1.396
24421,1.402
24422,1.396
24423,1.4
24424,1.39
24425,1.39
24426,1.3880000000000001
24427,1.39
24428,1.43
24429,1.42
24430,1.486
24431,1.492
24432,1.482
24433,1.476
24434,1.476
24435,1.4680000000000002
24436,1.464
24437,1.4780000000000002
24438,1.796
24439,1.7919999999999998
24440,1.786
24441,1.7719999999999998
24442,1.776
24443,1.7819999999999998
24444,1.808
24445,1.72
24446,1.712
24447,1.712
24448,1.756
24449,2.16
24450,2.154
24451,2.26
24452,2.43
24453,2.546
24454,2.68
24455,2.678
24456,2.6639999999999997
24457,2.656
24458,2.642
24459,2.6439999999999997
24460,2.63
24461,2.63
24462,2.61
24463,2.616
24464,2.63
24465,2.62
24466,2.214
24467,1.5819999999999999
24468,1.584
24469,1.584
24470,1.5759999999999998
24471,1.6440000000000001
24472,1.8880000000000001
24473,2.5180000000000002
24474,2.502
24475,2.494
24476,2.506
24477,2.5
24478,2.4659999999999997
24479,2.202
24480,2.184
24481,2.156
24482,1.966
24483,2.366
24484,2.478
24485,2.496
24486,2.002
24487,1.6340000000000001
24488,2.246
24489,2.27
24490,2.24
24491,1.874
24492,1.3559999999999999
24493,1.82
24494,1.068
24495,1.0659999999999998
24496,1.064
24497,1.466
24498,2.1319999999999997
24499,2.106
24500,2.104
24501,2.096
24502,2.086
24503,2.104
24504,2.102
24505,2.112
24506,2.106
24507,2.102
24508,2.096
24509,2.092
24510,2.036
24511,2.05
24512,2.048
24513,2.334
24514,2.434
24515,2.204
24516,2.144
24517,2.138
24518,2.134
24519,2.13
24520,2.138
24521,2.144
24522,2.16
24523,2.206
24524,2.7239999999999998
24525,3.0
24526,2.992
24527,3.002
24528,2.966
24529,2.89
24530,2.9560000000000004
24531,2.764
24532,2.548
24533,2.082
24534,1.962
24535,1.5859999999999999
24536,1.5859999999999999
24537,1.4980000000000002
24538,1.568
24539,1.5519999999999998
24540,1.73
24541,1.734
24542,2.114
24543,2.064
24544,2.062
24545,1.996
24546,2.042
24547,2.002
24548,2.012
24549,2.042
24550,1.806
24551,1.7280000000000002
24552,1.662
24553,1.9580000000000002
24554,1.986
24555,2.084
24556,1.926
24557,1.8159999999999998
24558,1.798
24559,1.76
24560,2.028
24561,1.94
24562,1.93
24563,1.78
24564,1.5759999999999998
24565,1.59
24566,1.5319999999999998
24567,1.42
24568,1.4180000000000001
24569,1.412
24570,1.344
24571,1.238
24572,1.244
24573,1.236
24574,1.24
24575,1.236
24576,1.236
24577,1.238
24578,1.246
24579,1.252
24580,1.252
24581,1.248
24582,1.256
24583,1.254
24584,1.256
24585,1.252
24586,1.25
24587,1.252
24588,1.246
24589,1.248
24590,1.252
24591,1.254
24592,1.256
24593,1.252
24594,1.25
24595,1.248
24596,1.272
24597,1.3619999999999999
24598,1.348
24599,1.3519999999999999
24600,1.348
24601,1.43
24602,1.4380000000000002
24603,1.44
24604,1.43
24605,1.43
24606,1.4240000000000002
24607,1.4240000000000002
24608,1.432
24609,1.43
24610,1.364
24611,1.358
24612,1.334
24613,1.248
24614,1.246
24615,1.246
24616,1.254
24617,1.254
24618,1.27
24619,1.28
24620,1.272
24621,1.276
24622,1.416
24623,1.8659999999999999
24624,1.984
24625,2.0140000000000002
24626,2.24
24627,2.26
24628,2.4
24629,2.456
24630,2.528
24631,2.694
24632,2.6719999999999997
24633,2.69
24634,2.682
24635,2.682
24636,2.7
24637,2.7039999999999997
24638,2.7060000000000004
24639,2.7680000000000002
24640,2.742
24641,2.728
24642,2.73
24643,2.714
24644,3.5260000000000002
24645,3.688
24646,2.51
24647,2.5340000000000003
24648,2.574
24649,2.544
24650,2.47
24651,2.416
24652,2.42
24653,2.432
24654,2.4459999999999997
24655,2.418
24656,2.396
24657,2.398
24658,2.4
24659,2.396
24660,2.388
24661,2.39
24662,2.386
24663,2.4
24664,2.476
24665,2.458
24666,2.47
24667,2.428
24668,2.552
24669,2.58
24670,2.436
24671,2.434
24672,2.424
24673,2.478
24674,2.516
24675,2.4459999999999997
24676,2.5180000000000002
24677,2.5380000000000003
24678,2.542
24679,2.548
24680,2.544
24681,2.532
24682,2.524
24683,2.512
24684,2.508
24685,2.5140000000000002
24686,2.5380000000000003
24687,2.5540000000000003
24688,2.736
24689,2.736
24690,2.65
24691,2.6639999999999997
24692,2.658
24693,2.654
24694,2.638
24695,2.634
24696,2.634
24697,2.6260000000000003
24698,2.638
24699,2.662
24700,2.66
24701,2.668
24702,2.6639999999999997
24703,2.484
24704,1.61
24705,1.614
24706,1.614
24707,1.604
24708,1.6159999999999999
24709,1.614
24710,1.6159999999999999
24711,1.584
24712,1.8359999999999999
24713,1.9040000000000001
24714,1.964
24715,2.056
24716,1.5
24717,1.516
24718,1.51
24719,1.508
24720,1.5019999999999998
24721,1.5019999999999998
24722,1.5
24723,1.46
24724,1.4280000000000002
24725,1.32
24726,1.122
24727,1.244
24728,1.242
24729,1.238
24730,1.226
24731,1.166
24732,1.104
24733,0.8759999999999999
24734,0.9640000000000001
24735,0.43
24736,0.428
24737,0.428
24738,0.43
24739,0.43200000000000005
24740,0.7759999999999999
24741,0.88
24742,0.768
24743,0.614
24744,0.426
24745,0.426
24746,0.426
24747,0.424
24748,0.426
24749,0.426
24750,0.424
24751,0.424
24752,0.46799999999999997
24753,0.5
24754,0.5
24755,0.498
24756,0.53
24757,0.604
24758,0.6
24759,0.596
24760,0.5920000000000001
24761,0.564
24762,0.52
24763,0.518
24764,0.516
24765,0.516
24766,0.516
24767,0.516
24768,0.516
24769,0.518
24770,0.518
24771,0.516
24772,0.508
24773,0.426
24774,0.426
24775,0.424
24776,0.424
24777,0.426
24778,0.428
24779,0.428
24780,0.428
24781,0.428
24782,0.428
24783,0.426
24784,0.426
24785,0.426
24786,0.426
24787,0.426
24788,0.428
24789,0.43
24790,0.45
24791,0.506
24792,0.508
24793,0.556
24794,0.586
24795,0.588
24796,0.584
24797,0.584
24798,0.6659999999999999
24799,0.674
24800,0.622
24801,0.618
24802,0.618
24803,0.614
24804,0.612
24805,0.61
24806,0.608
24807,0.61
24808,0.61
24809,0.608
24810,0.606
24811,0.604
24812,0.604
24813,0.6
24814,0.532
24815,0.504
24816,0.502
24817,0.502
24818,0.504
24819,0.504
24820,0.47
24821,0.43
24822,0.43
24823,0.43
24824,0.43
24825,0.428
24826,0.428
24827,0.426
24828,0.424
24829,0.47
24830,0.502
